Contest,Team,Institution,Performance
ICPC 2024,CUET_Pirates,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,530.8008117882716
ICPC 2024,IST_neverGiveUp,INSTITUTE OF SCIENCE AND TECHNOLOGY,520.1847955525061
ICPC 2024,NSU_Veritasium,NORTH SOUTH UNIVERSITY,509.7810996414561
ICPC 2024,BU_Brainstorm_Troopers,UNIVERSITY OF BARISAL,499.5854776486269
ICPC 2024,SEC_En_Passant,SYLHET ENGINEERING COLLEGE,489.5937680956544
ICPC 2024,DIU_Fakibazz,DAFFODIL INTERNATIONAL UNIVERSITY,479.8018927337412
ICPC 2024,BidayPrithibi,SOUTHEAST UNIVERSITY,470.2058548790664
ICPC 2024,BUET_Surge,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,460.80173778148514
ICPC 2024,DCC_LY2C,DHAKA CITY COLLEGE,451.58570302585537
ICPC 2024,UAP_Amogus,UNIVERSITY OF ASIA PACIFIC,442.55398896533825
ICPC 2024,PCIU_BitRangers,PORT CITY INTERNATIONAL UNIVERSITY,433.70290918603155
ICPC 2024,IUT_ChronicOverthinkers,ISLAMIC UNIVERSITY OF TECHNOLOGY,425.0288510023109
ICPC 2024,LU_dAREdevils,LEADING UNIVERSITY,416.5282739822647
ICPC 2024,Decision_Pending,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,408.1977085026193
ICPC 2024,IUBAT_Iterators,INTERNATIONAL UNIVERSITY OF BUSINESS AGRICULTURE & TECHNOLOGY,400.033754332567
ICPC 2024,DU_Red_Horizon,UNIVERSITY OF DHAKA,392.0330792459156
ICPC 2024,DU_Cypherpunks,UNIVERSITY OF DHAKA,384.19241766099725
ICPC 2024,CoU_LastTryWithRST,COMILLA UNIVERSITY,376.5085693077773
ICPC 2024,CU_DWIMIK,UNIVERSITY OF CHITTAGONG,368.97839792162176
ICPC 2024,LUNE_NOIRE,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,361.5988299631893
ICPC 2024,CoU_LimitLess,COMILLA UNIVERSITY,354.36685336392554
ICPC 2024,Alpha_Centauri,RANGAMATI SCIENCE AND TECHNOLOGY UNIVERSITY,347.27951629664705
ICPC 2024,IUT_notBlue,ISLAMIC UNIVERSITY OF TECHNOLOGY,340.33392597071406
ICPC 2024,BRACU_BoysBD,BRAC UNIVERSITY,333.5272474512998
ICPC 2024,EWU_Infinity_Castle,EAST WEST UNIVERSITY,326.8567025022738
ICPC 2024,IIUC_MangoCoders,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,320.31956845222834
ICPC 2024,RUET_Codebreakers,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,313.91317708318377
ICPC 2024,Bruteforce_Knights,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,307.63491354152006
ICPC 2024,BRACU_CrackPlatoon,BRAC UNIVERSITY,301.4822152706896
ICPC 2024,CoU_Skadooosh2.0,COMILLA UNIVERSITY,295.45257096527587
ICPC 2024,NSTU_LastDare,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,289.54351954597036
ICPC 2024,GUB_Afsos_League,GREEN UNIVERSITY OF BANGLADESH,283.7526491550509
ICPC 2024,DIU_Curious_Trio,DAFFODIL INTERNATIONAL UNIVERSITY,278.0775961719499
ICPC 2024,RU_Phantoms,UNIVERSITY OF RAJSHAHI,272.5160442485109
ICPC 2024,MIST_YaminIsAlive,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,267.0657233635407
ICPC 2024,HSTU_LSB,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,261.72440889626984
ICPC 2024,EWU_Scavengers,EAST WEST UNIVERSITY,256.4899207183444
ICPC 2024,ArrayIndexOutOfBoundsException,JAGANNATH UNIVERSITY,251.36012230397753
ICPC 2024,MIST_ChemistryHaters,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,246.332919857898
ICPC 2024,PUC_Hacking_Trio,PREMIER UNIVERSITY,241.40626146074
ICPC 2024,Silverwing_SST,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,236.57813623152526
ICPC 2024,DUET_CHAMPS,DHAKA UNIVERSITY OF ENGINEERING & TECHNOLOGY,231.84657350689474
ICPC 2024,NothingToLose,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,227.20964203675686
ICPC 2024,Rebooters,NETROKONA UNIVERSITY,222.66544919602168
ICPC 2024,IOI2,,218.21214021210125
ICPC 2024,RU_CoPrime,UNIVERSITY OF RAJSHAHI,213.84789740785922
ICPC 2024,NSU_TeamAseh,NORTH SOUTH UNIVERSITY,209.57093945970206
ICPC 2024,AIUB_DIREWOLFS,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,205.379520670508
ICPC 2024,BU_FrozzenHorse,UNIVERSITY OF BARISAL,201.27193025709784
ICPC 2024,DIU_RadioActive,DAFFODIL INTERNATIONAL UNIVERSITY,197.24649165195586
ICPC 2024,BUET_LostPointer,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,193.30156181891672
ICPC 2024,HSTU_ARRIVAL,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,189.43553058253838
ICPC 2024,IU_NULL_VOID,ISLAMIC UNIVERSITY,185.64681997088766
ICPC 2024,FEC_Nice_and_Attractive,FARIDPUR ENGINEERING COLLEGE,181.93388357146986
ICPC 2024,DIU_Kracked,DAFFODIL INTERNATIONAL UNIVERSITY,178.29520590004046
ICPC 2024,UIU_Dhur_Chata,UNITED INTERNATIONAL UNIVERSITY,174.72930178203964
ICPC 2024,MU_Audacity,METROPOLITAN UNIVERSITY,171.23471574639888
ICPC 2024,Team_nloglogn,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,167.81002143147091
ICPC 2024,HSTU_ChandraBindu,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,164.45382100284144
ICPC 2024,VU_Triple_I_Coders,VARENDRA UNIVERSITY,161.16474458278464
ICPC 2024,RPSU_Ternary_Troopers,R. P. SHAHA UNIVERSITY,157.94144969112892
ICPC 2024,Code_Weeders,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,154.78262069730636
ICPC 2024,CUET_TernaryBunch,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,151.68696828336022
ICPC 2024,AIUB_Rebellion,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,148.653228917693
ICPC 2024,BUET_PookaaHunters,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,145.68016433933917
ICPC 2024,MU_mission_nxt_icpc,METROPOLITAN UNIVERSITY,142.76656105255236
ICPC 2024,DU_skibidi,UNIVERSITY OF DHAKA,139.91122983150132
ICPC 2024,JU_oyster,JAHANGIRNAGAR UNIVERSITY,137.11300523487128
ICPC 2024,IIUC_MARK_US,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,134.37074513017387
ICPC 2024,Ingenious_Wizards,BANGLADESH UNIVERSITY OF PROFESSIONALS,131.6833302275704
ICPC 2024,Zero or One,RANGAMATI SCIENCE AND TECHNOLOGY UNIVERSITY,129.049663623019
ICPC 2024,PUST_RESTART,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,126.4686703505586
ICPC 2024,IIUC_DalVat,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,123.93929694354742
ICPC 2024,LU_Furious,LEADING UNIVERSITY,99.17209195305279
ICPC 2024,NSU_CyanCubed,NORTH SOUTH UNIVERSITY,97.18865011399173
ICPC 2024,EWU_Pi_Rates,EAST WEST UNIVERSITY,95.2448771117119
ICPC 2024,BSMRSTU_Imaginators,GOPALGANJ SCIENCE AND TECHNOLOGY UNIVERSITY (GSTU),93.33997956947766
ICPC 2024,AIUB_Conquered,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,91.4731799780881
ICPC 2024,NWU_Dreamers,"NORTH WESTERN UNIVERSITY, KHULNA",89.64371637852635
ICPC 2024,BUBT_Mudbloods,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,87.8508420509558
ICPC 2024,AUST_QTA,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,86.0938252099367
ICPC 2024,CUET_Kisu_Ekta,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,84.37194870573796
ICPC 2024,NEUB_Believers,NORTH EAST UNIVERSITY BANGLADESH,82.6845097316232
ICPC 2024,FEC_CODEBREAKERS,FARIDPUR ENGINEERING COLLEGE,81.03081953699073
ICPC 2024,ISTT_SHADOWS,INSTITUTE OF SCIENCE TRADE & TECHNOLOGY (ISTT),79.41020314625091
ICPC 2024,DIU_2NT1,DAFFODIL INTERNATIONAL UNIVERSITY,77.8219990833259
ICPC 2024,DCC_Beyond_Infinity,DHAKA CITY COLLEGE,76.26555910165938
ICPC 2024,NSTU_Script_Kiddies,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,74.7402479196262
ICPC 2024,Lazy_Programmer,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,73.24544296123365
ICPC 2024,GB_Proxima,GONO BISHWABIDYALAY (GONO UNIVERSITY),71.78053410200899
ICPC 2024,Introverts,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,70.34492341996881
ICPC 2024,SU_All_Are_Newbie,SONARGAON UNIVERSITY,68.93802495156942
ICPC 2024,BUBT_AlphaQForces,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,67.55926445253803
ICPC 2024,Uctc_Akatsuki,"UNIVERSITY OF CREATIVE TECHNOLOGY, CHITTAGONG",66.20807916348728
ICPC 2024,GreenU_Theoretical,GREEN UNIVERSITY OF BANGLADESH,64.88391758021753
ICPC 2024,Ju_LastGame,JAHANGIRNAGAR UNIVERSITY,63.58623922861318
ICPC 2024,UITS_FullGlassEmpty(),UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,62.31451444404092
ICPC 2024,BSFMSTU_LEGION,BANGAMATA SHEIKH FOJILATUNNESA MUJIB SCIENCE AND TECHNOLOGY UNIVERSITY,61.06822415516009
ICPC 2024,JU_Kaizen,JAHANGIRNAGAR UNIVERSITY,59.846859672056894
ICPC 2024,BSMRSTU_Cipherpol_0,GOPALGANJ SCIENCE AND TECHNOLOGY UNIVERSITY (GSTU),58.64992247861576
ICPC 2024,DIU_bitbenders,DAFFODIL INTERNATIONAL UNIVERSITY,57.47692402904343
ICPC 2024,BRUR_NotStrongEnough,"BEGUM ROKEYA UNIVERSITY, RANGPUR",56.32738554846257
ICPC 2024,CUET_KnockingTheDoor,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,55.20083783749331
ICPC 2024,CCN_Flashback,CCN UNIVERSITY OF SCIENCE AND TECHNOLOGY,54.09682108074344
ICPC 2024,AUST_Legacy,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,53.014884659128576
ICPC 2024,IUB_NerdHerd,"INDEPENDENT UNIVERSITY, BANGLADESH",51.954586965946
ICPC 2024,DIU_3rror,DAFFODIL INTERNATIONAL UNIVERSITY,50.91549522662709
ICPC 2024,ULAB_aNonyMOus,UNIVERSITY OF LIBERAL ARTS BANGLADESH,49.897185322094536
ICPC 2024,FU_Convex_Hull,FENI UNIVERSITY,48.899241615652656
ICPC 2024,NUB_Triverse,NORTHERN UNIVERSITY BANGLADESH,47.921256783339594
ICPC 2024,CoU_Chasing_The_Legacy,COMILLA UNIVERSITY,46.9628316476728
ICPC 2024,CPI Newbies,CHATTOGRAM POLYTECHNIC INSTITUTE,46.02357501471935
ICPC 2024,TrioOfUttoranchal_JnU,JAGANNATH UNIVERSITY,45.10310351442496
ICPC 2024,RU_TitaLeague,UNIVERSITY OF RAJSHAHI,44.20104144413646
ICPC 2024,BSMRSTU_Unit_7,GOPALGANJ SCIENCE AND TECHNOLOGY UNIVERSITY (GSTU),43.317020615253725
ICPC 2024,CityU_Code_Dose,CITY UNIVERSITY,42.45068020294866
ICPC 2024,MIST_CodeCrafters,MILITARY INSTITUTE OF SCIENCE & TECHNOLOGY,41.601666598889686
ICPC 2024,UU_Programmers,UTTARA UNIVERSITY,40.76963326691189
ICPC 2024,CUET_ByteRiders,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,39.954240601573645
ICPC 2024,TC_Devs,TEJGAON COLLEGE,39.155155789542164
ICPC 2024,UIU_Entropy,UNITED INTERNATIONAL UNIVERSITY,38.372052673751334
ICPC 2024,Scholars_Byte_Brigade,INTERNATIONAL UNIVERSITY OF SCHOLARS,37.6046116202763
ICPC 2024,DeadPoetsSociety,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,36.85251938787077
ICPC 2024,DIU_Inferiors,DAFFODIL INTERNATIONAL UNIVERSITY,36.11546900011336
ICPC 2024,BUTEX_STRANGERS,BANGLADESH UNIVERSITY OF TEXTILES,35.39315962011109
ICPC 2024,PSTU_ConfusingStatement,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,34.68529642770887
ICPC 2024,Team_Three_Dots,JATIYA KABI KAZI NAZRUL ISLAM UNIVERSITY,33.99159049915469
ICPC 2024,0xC00000FD,BANGLADESH OPEN UNIVERSITY,33.3117586891716
ICPC 2024,BSMRU_NewHorizon,KISHOREGANJ UNIVERSITY,32.64552351538816
ICPC 2024,EDU_Avengers,EAST DELTA UNIVERSITY,31.9926130450804
ICPC 2024,TBA,JAGANNATH UNIVERSITY,31.35276078417879
ICPC 2024,BU_Phantoms,UNIVERSITY OF BARISAL,30.725705568495215
ICPC 2024,UIU_Direwolves,UNITED INTERNATIONAL UNIVERSITY,30.111191457125308
ICPC 2024,BAUSTian_Inventors,BANGLADESH ARMY UNIVERSITY OF SCIENCE AND TECHNOLOGY,29.508967627982802
ICPC 2024,UGV_Team-404,UNIVERSITY OF GLOBAL VILLAGE,28.918788275423147
ICPC 2024,PUC_semicolon;,PREMIER UNIVERSITY,28.340412509914678
ICPC 2024,IUB_IlVentoD'oro,"INDEPENDENT UNIVERSITY, BANGLADESH",27.77360425971639
ICPC 2024,AUB_Gryffindor,ASIAN UNIVERSITY OF BANGLADESH,27.21813217452206
ICPC 2024,UAP_Linked_Lists,UNIVERSITY OF ASIA PACIFIC,26.673769531031617
ICPC 2024,BAUET_AlphaCentauri,BANGLADESH ARMY UNIVERSITY OF ENGINEERING AND TECHNOLOGY,26.140294140410987
ICPC 2024,NEUB_NerdSquad,NORTH EAST UNIVERSITY BANGLADESH,25.617488257602766
ICPC 2024,INN,NATIONAL INSTITUTE OF TEXTILE ENGINEERING AND RESEARCH,25.10513849245071
ICPC 2024,SEU_runtimeTerror,SOUTHEAST UNIVERSITY,24.603035722601696
ICPC 2024,Pixel_Ninjas,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,24.110975008149662
ICPC 2024,Aiub_BruteForcers,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,23.628755507986668
ICPC 2024,Kuet_Zoobidoobi,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,23.156180397826937
ICPC 2024,BRUR_DFS,"BEGUM ROKEYA UNIVERSITY, RANGPUR",22.693056789870393
ICPC 2024,DIIT_Runtime_Terror,DAFFODIL INSTITUTE OF IT (DIIT),22.239195654072986
ICPC 2024,IST_CodeSqaud,INSTITUTE OF SCIENCE AND TECHNOLOGY,21.794411740991528
ICPC 2024,SIU_Wizards,SYLHET INTERNATIONAL UNIVERSITY,21.358523506171693
ICPC 2024,BAU_BiE_OutL&ers,BANGLADESH AGRICULTURAL UNIVERSITY,20.93135303604826
ICPC 2024,RUET_Byte_Breakers,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,14.504687637775366
ICPC 2024,BUBT_Retired_Participants,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,14.21459388501986
ICPC 2024,AUST_Outliers,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,13.930302007319462
ICPC 2024,PrimeU_StuckOnNewbie,PRIME UNIVERSITY,13.65169596717307
ICPC 2024,AUST_HonorRedX,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,13.37866204782961
ICPC 2024,MEC_Algo_Scholars,MYMENSINGH ENGINEERING COLLEGE,13.111088806873017
ICPC 2024,Alpha Beta,JATIYA KABI KAZI NAZRUL ISLAM UNIVERSITY,12.848867030735558
ICPC 2024,NSTU_DOT,NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,12.591889690120846
ICPC 2024,Sagittarius A*,RANGPUR ENGINEERING COLLEGE,12.34005189631843
ICPC 2024,BGC_Team_Dim,BGC TRUST UNIVERSITY BANGLADESH,12.093250858392059
ICPC 2024,MANATRI_CCNUST,CCN UNIVERSITY OF SCIENCE AND TECHNOLOGY,11.851385841224218
ICPC 2024,PSTU_Array_Of_Hope,PATUAKHALI SCIENCE & TECHNOLOGY UNIVERSITY,11.614358124399732
ICPC 2024,PUST_Codo_Sapiens,PABNA UNIVERSITY OF SCIENCE AND TECHNOLOGY,11.38207096191174
ICPC 2024,RPI_Starter,RANGPUR POLYTECHNIC INSTITUTE,11.154429542673503
ICPC 2024,FIU_Acrobat,FAREAST INTERNATIONAL UNIVERSITY,10.931340951820033
ICPC 2024,error_404,"UNIVERSITY OF FRONTIER TECHNOLOGY, BANGLADESH",10.712714132783631
ICPC 2024,UAP_BitBlasters,UNIVERSITY OF ASIA PACIFIC,10.49845985012796
ICPC 2024,UITS_ACES,UNIVERSITY OF INFORMATION TECHNOLOGY & SCIENCES,10.288490653125402
ICPC 2024,UAP_Raptors,UNIVERSITY OF ASIA PACIFIC,10.082720840062892
ICPC 2024,SnowBell,STATE UNIVERSITY OF BANGLADESH,9.881066423261634
ICPC 2024,TC_Fallen_Order,TEJGAON COLLEGE,9.6834450947964
ICPC 2024,IIUSTB_Al-khwarizm,INTERNATIONAL ISLAMI UNIVERSITY OF SCIENCE AND TECHNOLOGY BANGLADESH,9.489776192900472
ICPC 2024,Orimura,BANGLADESH UNIVERSITY OF PROFESSIONALS,9.299980669042462
ICPC 2024,SUB_Tsunami,SOUTHERN UNIVERSITY BANGLADESH,9.113981055661615
ICPC 2024,BUBT_Black_Pearl,BANGLADESH UNIVERSITY OF BUSINESS AND TECHNOLOGY,8.931701434548382
ICPC 2024,Binary_wizards,RTM AL-KABIR TECHNICAL UNIVERSITY,8.753067405857413
ICPC 2024,temp_2,,0.0
ICPC 2024,temp_1,,0.0
ICPC 2024,BAIUST_Pookies,BANGLADESH ARMY INTERNATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
ICPC 2024,SMUCT_Bewildered,SHANTO MARIAM UNIVERSITY OF CREATIVE TECHNOLOGY,0.0
ICPC 2024,Binary_EDITH,BANGLADESH UNIVERSITY,0.0
ICPC 2024,DIU_BugBeaters,DAFFODIL INTERNATIONAL UNIVERSITY,0.0
ICPC 2024,TU_CYBER_SQUAD,TEESTA UNIVERSITY,0.0
ICPC 2024,Brogrammers,HAMDARD UNIVERSITY BANGLADESH,0.0
ICPC 2024,CSTU-3-Billions,CHANDPUR SCIENCE AND TECHNOLOGY UNIVERSITY,0.0
ICPC 2024,DCC_Triple_ZeRo,DHAKA CITY COLLEGE,0.0
ICPC 2024,CUST_COMET,CENTRAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
ICPC 2024,ZHSUST_Orions,Z. H. SIKDER UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
ICPC 2024,MEC_Newbies,MYMENSINGH ENGINEERING COLLEGE,0.0
ICPC 2024,JU_Beauty&Bits,JAHANGIRNAGAR UNIVERSITY,0.0
ICPC 2024,BBPI Warriors,BRAHMANBARIA POLYTECHNIC INSTITUTE,0.0
ICPC 2024,ADUST_ByteBusters,ATISH DIPANKAR UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
ICPC 2024,WUB Blue Vortex,WORLD UNIVERSITY OF BANGLADESH,0.0
ICPC 2024,Baiust_Ordinary,BANGLADESH ARMY INTERNATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
ICPC 2024,PAU_TriCoders,PRIMEASIA UNIVERSITY,0.0
ICPC 2024,BGCTUB_Radium,BGC TRUST UNIVERSITY BANGLADESH,0.0
ICPC 2024,NDUB_Backslash,NOTRE DAME UNIVERSITY BANGLADESH,0.0
ICPC 2024,CUB_ARTEMIS,CANADIAN UNIVERSITY OF BANGLADESH,0.0
ICPC 2024,S-N-S SQUAD,KHWAJA YUNUS ALI UNIVERSITY,0.0
ICPC 2024,IUS_Algo_Blanco's,INTERNATIONAL UNIVERSITY OF SCHOLARS,0.0
ICPC 2024,SFMU_TRAILBLAZER,SHEIKH FAZILATUNNESA MUJIB UNIVERSITY,0.0
ICPC 2024,DIU_Deshihacks,DAFFODIL INTERNATIONAL UNIVERSITY,0.0
ICPC 2024,Runtime_Error,CHITTAGONG INDEPENDENT UNIVERSITY,0.0
ICPC 2024,DIU_VENGEANCE,DHAKA INTERNATIONAL UNIVERSITY,0.0
ICPC 2024,00_Cyborgs_KYAU,KHWAJA YUNUS ALI UNIVERSITY,0.0
ICPC 2024,EU_ByteBusters,EASTERN UNIVERSITY,0.0
ICPC 2024,temp_3,,0.0
ICPC 2024,HEI_Code_Creepers,HEADWAY ENGINEERING INSTITUTE | SYLHET,0.0
ICPC 2024,CodeRangers,PRESIDENCY UNIVERSITY,0.0
ICPC 2024,PrimeU_HackShield,PRIME UNIVERSITY,0.0
ICPC 2024,TEC_Slytherin,TMSS ENGINEERING COLLEGE,0.0
ICPC 2024,PUB_Bit_Trackers,PUNDRA UNIVERSITY OF SCIENCE AND TECHNOLOGY,0.0
ICPC 2024,GUB_Zettabyte,GERMAN UNIVERSITY BANGLADESH,0.0
ICPC 2024,IUBAT_Wrong_Answer,INTERNATIONAL UNIVERSITY OF BUSINESS AGRICULTURE & TECHNOLOGY,0.0
ICPC 2024,MIU_Debug_Overflow,MANARAT INTERNATIONAL UNIVERSITY,0.0
ICPC 2024,DIU_inertia,DAFFODIL INTERNATIONAL UNIVERSITY,0.0
ICPC 2024,NWU_Sigma,"NORTH WESTERN UNIVERSITY, KHULNA",0.0
ICPC 2024,BSMRU_Terminators,KISHOREGANJ UNIVERSITY,0.0
ICPC 2024,CWU_NoobCoders,CENTRAL WOMENS UNIVERSITY,0.0
ICPC 2024,VU_Virtuoso,VARENDRA UNIVERSITY,0.0
ICPC 2024,GUB_BIG_FISH,GREEN UNIVERSITY OF BANGLADESH,0.0
ICPC 2024,NUBTK_Atomic,NORTHERN UNIVERSITY OF BUSINESS AND TECHNOLOGY,0.0
ICPC 2024,HSTU_GooDByE,HAJEE MOHAMMAD DANESH SCIENCE AND TECHNOLOGY UNIVERSITY,0.0
ICPC 2024,CBST_Noob_Solvers,"COLLEGE OF BUSINESS SCIENCE AND TECHNOLOGY, MYMENSINGH",0.0
ICPC 2024,CityU_ThreeBytes,CITY UNIVERSITY,0.0
ICPC 2024,problem_eliminator,BARISAL INFORMATION TECHNOLOGY COLLEGE,0.0
ICPC 2024,BAUET_Team_DDOS,BANGLADESH ARMY UNIVERSITY OF ENGINEERING AND TECHNOLOGY,0.0
ICPC 2024,ICE_NEW_EPOCH,"IMPERIAL COLLEGE OF ENGINEERING, KHULNA",0.0
ICPC 2024,ISU_The_Infinite,INTERNATIONAL STANDARD UNIVERSITY,0.0
ICPC 2025,BUET_Silver_hawks,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,4000.0
ICPC 2025,DU_MaxSunkCostFlow,UNIVERSITY OF DHAKA,3920.0
ICPC 2025,GodFathers Inc.,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,3556.630495286233
ICPC 2025,DU_MB,UNIVERSITY OF DHAKA,3485.4978853805083
ICPC 2025,BUET_GreyMatter,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,3118.1734994004523
ICPC 2025,CoU_Reignite,COMILLA UNIVERSITY,3055.8100294124433
ICPC 2025,SUST IKHWAN,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2994.693828824194
ICPC 2025,JU_Jabian_6.1,JAHANGIRNAGAR UNIVERSITY,2934.7999522477103
ICPC 2025,IUT_Kamikaze,ISLAMIC UNIVERSITY OF TECHNOLOGY,2876.1039532027557
ICPC 2025,IOI1,,2818.581874138701
ICPC 2025,3BlueNoBrown,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2762.2102366559266
ICPC 2025,Infinite Tsukuyomi,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2706.9660319228087
ICPC 2025,BRACU_ScareCrows,BRAC UNIVERSITY,2652.826711284352
ICPC 2025,Fiery_end,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2599.7701770586646
ICPC 2025,BUET_MST,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2547.7747735174917
ICPC 2025,BUET_Supernova,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,2496.819278047142
ICPC 2025,Dream O(n),RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,2446.8828924861987
ICPC 2025,Team_Tim,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,2144.7874203875363
ICPC 2025,JU_Twilight_Tray,JAHANGIRNAGAR UNIVERSITY,2101.8916719797853
ICPC 2025,KUET_Potol,KHULNA UNIVERSITY OF ENGINEERING & TECHNOLOGY,2059.8538385401894
ICPC 2025,AIUB_Modularity,AMERICAN INTERNATIONAL UNIVERSITY-BANGLADESH,2018.6567617693859
ICPC 2025,SUST_Oblivion,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1978.283626533998
ICPC 2025,CU_LastMove,UNIVERSITY OF CHITTAGONG,1938.717954003318
ICPC 2025,DU_Kairo,UNIVERSITY OF DHAKA,1899.9435949232518
ICPC 2025,RUET_Celestials,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,1861.9447230247868
ICPC 2025,SUST_BOTbrikkho,SHAHJALAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1824.7058285642909
ICPC 2025,DIU_MilesPerHour,DAFFODIL INTERNATIONAL UNIVERSITY,1788.211711993005
ICPC 2025,AUST_Simplexity,AHSANULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,1752.447477753145
ICPC 2025,IUT_Lycoris,ISLAMIC UNIVERSITY OF TECHNOLOGY,1717.3985281980817
ICPC 2025,sorry_IIUC,INTERNATIONAL ISLAMIC UNIVERSITY CHITTAGONG,1683.0505576341202
ICPC 2025,MBSTU_UdoMada,MAWLANA BHASHANI SCIENCE & TECHNOLOGY UNIVERSITY,1649.3895464814377
ICPC 2025,SEC_Dungeon_Master,SYLHET ENGINEERING COLLEGE,1616.401755551809
ICPC 2025,NSU_JobApplication,NORTH SOUTH UNIVERSITY,1584.0737204407728
ICPC 2025,JUST_ORIONS,JASHORE UNIVERSITY OF SCIENCE AND TECHNOLOGY,1552.3922460319575
ICPC 2025,MU_Trinomial,METROPOLITAN UNIVERSITY,1521.3444011113183
ICPC 2025,DIU_Sixth_Sense,DAFFODIL INTERNATIONAL UNIVERSITY,1490.9175130890917
ICPC 2025,Winter_Is_Coming,CHITTAGONG UNIVERSITY OF ENGINEERING AND TECHNOLOGY,1461.09916282731
ICPC 2025,Insoluble_Heralds,RAJSHAHI UNIVERSITY OF ENGINEERING & TECHNOLOGY,1431.8771795707637
